k,exit_ok,gamma,kr,tgo,fuel_opt,coeff1,coeff2,coeff3,coeff4
2483,1,0.868063593158234,5.73623560870322,691.347813766021,6688.51889801606,1.64078521216611e-05,-0.999983592147878,-0.00270216260904527,1.20014520271602e-05
2484,1,0.864671311767542,5.72945117879797,693.670667184488,6683.52157596368,1.63831398682535e-05,-0.999983616860132,-0.00268822376489924,1.19071099198887e-05
2485,1,0.874577069648437,5.74926259997846,686.736364970212,6694.72647318592,1.64993358635703e-05,-0.999983500664136,-0.00272979253021851,1.21907957511127e-05
2486,1,0.874103697906944,5.74830779279986,686.45832937175,6690.70647735367,1.52669120397182e-05,-0.99998473308796,-0.00273020092133956,1.21986467816695e-05
2487,1,0.870620267820612,5.74134093351446,689.737831967283,6692.86773793074,1.52246579363031e-05,-0.999984775342064,-0.00271216918184633,1.20682762202079e-05
2488,1,0.868465231032029,5.73703086627875,690.489111253571,6684.69146711457,1.51993422420475e-05,-0.999984800657758,-0.00270609717376909,1.20329889489656e-05
2489,1,0.866493429696978,5.73309538296995,693.016778536922,6689.04663144417,1.64024387061042e-05,-0.999983597561294,-0.00269338947011401,1.19371779637502e-05
2490,1,0.868909373659471,5.73792726202249,690.999229136158,6690.17223300433,1.64329769278667e-05,-0.999983567023072,-0.00270474985380903,1.20171065743883e-05
2491,1,0.869504221640821,5.73911700688855,690.916126971351,6691.60491044092,1.64482271560424e-05,-0.999983551772844,-0.00270593618919675,1.20224898571407e-05
2492,1,0.871359144174146,5.74282679526247,688.593319752679,6688.62590302818,1.64640658177385e-05,-0.999983535934182,-0.00271775779406226,1.21115606343414e-05
2493,1,0.868729908516265,5.73756837407153,690.499540293534,6686.14689397789,1.64370208366014e-05,-0.999983562979163,-0.00270644731097456,1.20337528163646e-05
2494,1,0.865881285976938,5.73187109292276,693.046008042442,6686.61230384157,1.63939582130596e-05,-0.999983606041787,-0.00269239259553649,1.1933622130661e-05
2495,1,0.866343995321381,5.73278838977112,692.481893934332,6686.87231410039,1.51726698075766e-05,-0.999984827330192,-0.00269524645179006,1.19549858433662e-05
2496,1,0.869858257113394,5.7398169155556,689.837482258026,6688.2404899423,1.52158951887586e-05,-0.999984784104811,-0.00271067276244866,1.20615872784014e-05
2497,1,0.869735280871451,5.73957900987816,689.866330352226,6688.38111767529,1.64337752700932e-05,-0.99998356622473,-0.00271038874699057,1.20600786517879e-05
2498,1,0.862984764882992,5.72606993739963,695.949043421357,6688.11514783306,1.51328535123415e-05,-0.999984867146488,-0.00267699211481688,1.18222942273678e-05
2499,1,0.869440673992218,5.73898979707212,691.010787657413,6692.78950692121,1.64300396144162e-05,-0.999983569960386,-0.00270547343394375,1.20189297813891e-05
2500,1,0.870966817437111,5.74203495614774,688.875016298165,6687.69481149359,1.53689458542644e-05,-0.999984631054146,-0.00271607011831285,1.20999886637203e-05
2501,1,6.94466692480065e-06,5.74020328419847,689.487935223722,6687.92236399304,3.02124844256924e-06,-0.999996978751557,-0.00271230948042749,1.20746327451882e-05
2502,1,0.869984899129216,5.74007827898479,690.488483756527,6692.65139650862,1.64420018038787e-05,-0.999983557998196,-0.00270830814052157,1.20394025490881e-05
2503,1,6.90460796100473e-06,5.73387608601597,693.247653749343,6693.48980219059,2.99289948752104e-06,-0.999997007100512,-0.00269303621268728,1.19308527696351e-05
2504,1,0.869633411341032,5.7393753325835,689.876892198114,6687.52180200754,1.64417927695317e-05,-0.999983558207231,-0.00271019964464557,1.20592814246293e-05
2505,1,0.867966082385266,5.73603257119557,690.955487275026,6683.9141152678,1.51935847361055e-05,-0.999984806415264,-0.0027035482221143,1.20146595324741e-05
2506,1,0.86522901113614,5.73056657154464,694.166005586588,6688.7369135892,1.63896113055033e-05,-0.999983610388695,-0.0026871089341337,1.1892437523054e-05
2507,1,0.865939614104412,5.73197965566673,693.04358730047,6686.85969933723,1.51720074133775e-05,-0.999984827992587,-0.00269247855983951,1.19339315237331e-05
2508,1,0.870921688899414,5.74195193158385,689.142993151899,6689.02166157927,1.6465417039504e-05,-0.999983534582961,-0.00271495531377559,1.20904053869979e-05
2509,1,0.872027634141541,5.74416377788154,688.182005153248,6689.83503989276,1.64732691457512e-05,-0.999983526730854,-0.00272035355209996,1.21288657593382e-05
2510,1,0.866320957134144,5.73275046474225,693.14972514264,6688.68503661461,1.6404225470012e-05,-0.99998359577453,-0.00269262407369853,1.19318813877698e-05
2511,1,0.868251113169444,5.73661072168359,690.713028166385,6685.37570365001,1.64213662084121e-05,-0.999983578633792,-0.00270491753596683,1.20243078000805e-05
2512,1,6.92709681116814e-06,5.7393608450909,690.136887586163,6689.61659783221,3.01214581582702e-06,-0.999996987854184,-0.00270914867517183,1.20501665283848e-05
2513,1,0.872899265149934,5.74590701928103,687.248357800956,6688.92787664984,1.64815998038411e-05,-0.999983518400196,-0.00272531752165027,1.2165533876357e-05
2514,1,0.8761880624254,5.75247652517087,684.231204659796,6687.24915914525,1.52927346884329e-05,-0.999984707265312,-0.00274213386139413,1.2287091773935e-05
2515,1,0.871682423789485,5.74346524825115,688.367251735426,6689.1816547323,1.5238018757169e-05,-0.999984761981243,-0.00271911230150115,1.21208644777328e-05
2516,1,0.864546971559171,5.72919434788399,694.016590994104,6685.3569436714,1.51515469861205e-05,-0.999984848453014,-0.00268669704685031,1.18947097593769e-05
2517,1,0.872900708669737,5.74590181611915,688.579914517431,6696.20660802688,1.52525574006832e-05,-0.999984747442599,-0.002720041815233,1.2118517652093e-05
2518,1,6.95970212409276e-06,5.74408901197578,688.222905200178,6689.9392784066,3.03455022180403e-06,-0.999996965449778,-0.00272011804081645,1.21272663515794e-05
2519,1,0.870793566350691,5.74169786522505,689.331680179572,6689.15226094199,1.6794166310439e-05,-0.999983205833689,-0.00271402835611947,1.20832527344977e-05
2520,1,0.866934770611439,5.73397802627009,692.241702771844,6687.90026825291,1.64024414656173e-05,-0.999983597558534,-0.00269704267758029,1.19657660200565e-05
2521,1,6.95537436780774e-06,5.74326432644268,688.479983475084,6689.62802436331,3.03122927282976e-06,-0.999996968770727,-0.00271850342693128,1.21164715795674e-05
2522,1,0.877128224311982,5.75436495855007,684.408436336422,6692.72883121121,1.65402984128e-05,-0.999983459701587,-0.00274280520214205,1.22847605052865e-05
2523,1,0.870372303689413,5.74084500689034,688.985096662125,6686.53349666396,1.52218849820518e-05,-0.999984778115018,-0.00271477240130697,1.20936157624531e-05
2524,1,0.865665459160604,5.73143943476402,693.191022509926,6686.12713175466,1.63904226836813e-05,-0.999983609577316,-0.00269151799030689,1.19277313368474e-05
2525,1,0.866288334347545,5.732685167849,693.369868917254,6691.00419759429,1.63960391198949e-05,-0.99998360396088,-0.00269172207162401,1.19241700661212e-05
2526,1,0.866320090964304,5.73274867423024,693.100677126475,6689.79997221459,1.63954229882897e-05,-0.999983604577012,-0.00269281331577395,1.19335664651901e-05
2527,1,0.868018415313195,5.73614536746891,691.472677452068,6687.77549940465,1.64245769032466e-05,-0.999983575423097,-0.00270160943335444,1.19969293230347e-05
2528,1,6.88881560876454e-06,5.73860556697078,690.763979127724,6691.93143748075,2.99419925067479e-06,-0.999997005800749,-0.00270614252359415,1.2026714740471e-05
2529,1,0.872431845231576,5.74497220898138,687.840625836723,6690.57592046756,1.64799403784371e-05,-0.999983520059622,-0.00272229134787331,1.21426167067102e-05
2530,1,0.867983214488784,5.73607492003976,691.899261503297,6690.74157908403,1.64171848054393e-05,-0.999983582815195,-0.00269989286178156,1.19819935365745e-05
2531,1,0.871219529674824,5.74254753138969,688.723217687112,6689.38977878343,1.64569373280003e-05,-0.999983543062672,-0.00271704245562737,1.2106403675561e-05
2532,1,0.869038071429817,5.73818460875099,691.283324927223,6693.05996165497,1.64272809721843e-05,-0.999983572719028,-0.00270382441505188,1.20077698210931e-05
2533,1,0.874027522451809,5.74816355769,686.893464204606,6692.40948605471,1.65000441179645e-05,-0.999983499955882,-0.00272836819179703,1.21828907262725e-05
