k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
53,1,0.350521155063527,6.33715212405795,723.586975346253,6818.83601199783,7119.8145778611,5.45395307102823e-06,0.000676962967479522,-0.000412783119827509,0.121992329350963,-0.878007670649037,-0.00316557438072161,1.21035467148863e-05
54,1,0.673583518844533,7.21466419151362,595.026325168217,6527.06823931075,6804.139593603,3.93740798654491e-06,0.00105637702927116,-0.000403019832447171,0.235248926289189,-0.764751073710812,-0.00477723573195251,2.03771649543412e-05
55,1,0.582990041288497,6.6718322484714,654.18575054134,6635.12594920485,6945.06769848496,1.58131773648107e-06,0.00111812450479919,0.00247992901131511,0.169938095450655,-0.830061904549345,-0.00383049343036401,1.55898866656297e-05
56,1,0.58280279720881,6.67086451724736,653.891462232587,6640.54737730919,6973.70739077981,-7.28648738114403e-06,0.00112857899571822,0.0024931076914072,0.169828898996226,-0.830171101003774,-0.00383131039678385,1.56016591860947e-05
57,1,0.583091369532152,6.67235956978629,653.481005509993,6640.9327902216,6938.4550513237,6.91578256903596e-06,0.00109689508581802,0.00245209876447916,0.169997608551947,-0.830002391448053,-0.00383511895879699,1.56247653859014e-05
58,1,0.700991014037469,7.02199220743841,620.850484616083,6558.7621000931,6871.12196022362,-1.17117126036896e-06,0.00102804287939126,-0.000272367615252733,0.210221465469724,-0.789778534530276,-0.00438304815187775,1.82173958062129e-05
59,1,0.583034663016128,6.67206811305424,654.607890167459,6644.33303520116,6951.50139212782,9.45669255594654e-07,0.00111822899110509,0.00247919303365052,0.169964713959508,-0.830035286040492,-0.00382824406507773,1.55703365505702e-05
60,1,0.582876912146437,6.67124998733147,655.029630282215,6642.6781951106,6970.84606980878,-6.92046784711781e-06,0.00113909237397725,0.00250613852404058,0.169872391253635,-0.830127608746364,-0.00382501381477948,1.55483863473034e-05
61,1,0.582790099884963,6.67080349413496,652.825322859986,6645.40797365135,6937.2887725981,5.89609421839386e-06,0.00109474360291255,0.00245081051252782,0.169822014206893,-0.830177985793107,-0.00383751008661727,1.56525162441867e-05
62,1,1.22862611884921,7.73454092273957,652.22663639066,6647.14528006246,6950.35590632619,6.51529307966602e-07,0.000847876838453386,-0.000428091734647751,0.243030654833374,-0.756969345166626,-0.00476874286124709,1.81818252568006e-05
63,1,0.582814407012254,6.67092520819297,656.594620295807,6640.97710558232,6962.23635375219,-1.37261053336998e-06,0.000857561372496665,-0.000229305354878306,0.16983574641738,-0.83016425358262,-0.00381559378202823,1.54736023310404e-05
64,1,0.582947982051186,6.67162000960901,655.324992375829,6637.89121319654,6966.0995329549,-3.32197190838486e-06,0.00113743921287527,0.00250439229421318,0.169914144604064,-0.830085855395936,-0.0038236358731326,1.55352354698122e-05
65,1,0.302388021364491,7.01213695294105,724.358019107765,6810.9285289651,7152.46531547913,-3.09013641566753e-06,0.000808359639363144,-0.000534153776243329,0.158087406552313,-0.841912593447687,-0.00367795456493246,1.33642270319848e-05
66,1,0.583322529892515,6.67356082089109,655.298660539368,6635.10719974098,6947.78760897087,2.52597568207872e-07,0.00112834611435591,0.00249051721766591,0.170133210997053,-0.829866789002947,-0.00382560467829919,1.55410036476342e-05
67,1,0.347112887402497,5.96009489122316,737.974431420583,6861.58090713468,7161.12734533388,5.00107704631315e-06,0.000505865460404101,-0.000135797308757901,0.0936042502326833,-0.906395749767317,-0.00280992349809808,1.09438603874432e-05
68,1,0.582873608810906,6.67123256666134,658.264079039172,6640.16464088944,6943.5528012818,2.35781199885003e-06,0.00100336121550982,-0.000408165622502565,0.16987042560139,-0.83012957439861,-0.00380620299468439,1.53959243215541e-05
69,1,0.519652909496963,6.04231770476561,724.360368609115,6811.3824396429,7118.58876637651,4.57283867960124e-06,0.000604992667563563,-0.000297750113531947,0.103430524644236,-0.896569475355764,-0.00293305579528955,1.15158021454704e-05
70,1,0.743329352713337,6.60293062358784,756.992131695979,6901.44961991382,7266.35632426458,-8.77639615737687e-06,0.00057708689281457,0.0029753043781966,0.151231874794422,-0.848768125205578,-0.00324005638089431,1.15226933268404e-05
71,1,0.693113686244779,7.21870090287661,597.836077486383,6523.55105294495,6812.41439887001,9.81692650758197e-07,0.0011141934078526,-0.000426355982199311,0.235807439188275,-0.764192560811725,-0.00475909366759717,2.01973693840578e-05
72,1,0.582832717022419,6.67101773877883,652.027329736688,6638.99366841324,6958.00079088982,-2.64361846750831e-06,0.00110073104706454,0.00245738821104169,0.169846186332875,-0.830153813667125,-0.00384240804251877,1.56913567476511e-05
73,1,0.757030640662206,7.10426132457933,615.265311398709,6569.48141129538,6864.99312555757,5.25918514935469e-07,0.000861255241390468,0.000282230321317911,0.218320054150213,-0.781679945849787,-0.00450285537818099,1.87669660198685e-05
