k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
437,1,0.628820769851222,5.2577435930082,637.262362923735,6549.545006773,6837.28916787745,-9.01613171766383e-07,4.35301988858961e-05,-0.000134102767333388,1.22057081692985e-05,-0.999987794291831,-0.00255606496944055,1.29468126568794e-05
438,1,0.63402854565174,5.26815908169549,633.062592830379,6550.69651095858,6861.20117495663,3.23219747417521e-07,4.3728860587653e-05,-0.000132548157125711,1.22748897358323e-05,-0.999987725110264,-0.00258124841720875,1.31451509157162e-05
439,1,0.63885757060174,5.27782502733542,630.285476933259,6552.41106093938,6875.75551349308,-1.69863804944185e-06,0.000741130720937989,0.000233056023716927,1.33015112446523e-05,-0.999986698488755,-0.00260029125715125,1.32855759901287e-05
440,1,0.626460111904294,5.25303052435255,639.281540531258,6552.0624441132,6859.0672923318,-2.26728985841311e-07,4.47876992721953e-05,-0.000139006413519382,1.31543766451394e-05,-0.999986845623355,-0.00254430687174423,1.28536241301543e-05
441,1,0.627694901787677,5.25550038403927,638.646385758499,6547.3560870641,6870.70079030287,-1.28566356971519e-06,0.000735641583928749,0.000229255529120565,1.32075442606769e-05,-0.999986792455739,-0.00254877101924041,1.28852590638898e-05
442,1,0.628965824684294,5.25804194503838,637.27549913328,6548.9035896831,6866.69060394808,3.61244565571315e-07,4.47703367205864e-05,-0.000137697206810117,1.31938206005182e-05,-0.9999868061794,-0.0025562479156273,1.29470135550337e-05
443,1,0.636401373576199,5.27290475902695,631.934391525772,6549.76405458607,6837.01666324649,-5.68886550755336e-07,4.27567784127609e-05,-0.000127658480778337,1.23123318284807e-05,-0.999987687668172,-0.00258961169670501,1.32040130269042e-05
444,1,0.633106581890267,5.26631519404384,634.764533159344,6553.06196034321,6865.52534298628,3.27819924724858e-07,4.42040217406501e-05,-0.000133632915094495,1.22661254387142e-05,-0.999987733874561,-0.00257287510223478,1.30701792138547e-05
445,1,0.6242033138933,5.24851738457152,640.85596761338,6544.1565041498,6846.54558127341,-4.25090233056755e-07,4.38588353920635e-05,-0.000137347728013992,1.31725220785972e-05,-0.999986827477921,-0.00253453497648904,1.27795562666109e-05
446,1,0.628536740235096,5.25718411665964,637.739911758012,6543.83526330745,6876.67724136715,-2.90422958199981e-06,0.000740340037636606,0.000229060184210539,1.32276845901573e-05,-0.99998677231541,-0.00255371391375671,1.29260547892466e-05
447,1,0.632543115603801,5.26518826618001,634.426054601576,6548.20078095232,6853.79236095537,-7.75611605887807e-08,4.41594073082747e-05,-0.000134370289742947,1.22583973960827e-05,-0.999987741602604,-0.00257335962110303,1.30813294747712e-05
448,1,0.630376282621781,5.260862810144,635.158180367237,6543.56955871096,6875.15651555938,-4.56648110425665e-06,0.000740803581709957,0.000232618534937501,1.32102336410927e-05,-0.999986789766359,-0.00256698987071685,1.30404682159412e-05
449,1,0.632412219958424,5.26492647245815,634.97412180839,6550.99768600972,6851.34950477696,-1.91238250522018e-07,4.35602823614336e-05,-0.000132078304886818,1.22561780909679e-05,-0.999987743821909,-0.00257093232045098,1.30581080597579e-05
450,1,0.630231536463716,5.26057335042366,635.577718871399,6544.91024510967,6861.18912012687,4.93159818346437e-07,4.36058142644631e-05,-0.000134007539600134,1.32118322900487e-05,-0.99998678816771,-0.00256506771499017,1.30225415751618e-05
451,1,0.633424130181454,5.26695835773234,633.835417954041,6549.30460060488,6853.74583321916,-2.13773077994808e-08,4.38386660308433e-05,-0.000132578425109386,1.32409986046883e-05,-0.999986759001395,-0.00257715547852711,1.31101263703905e-05
452,1,0.624214426909651,5.24853930569635,640.305155763446,6547.27072128702,6829.84881244473,-1.26634827726536e-06,4.34372872306295e-05,-0.00013629999011755,1.31364370276473e-05,-0.999986863562972,-0.00253673232936653,1.28016059919008e-05
