k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
2639,1,0.566232843090075,5.13257107745109,633.792530922075,6550.75368839247,6833.7964141289,-4.13700177779017e-06,-0.000173719458694069,-0.000350801041349769,1.16271598546555e-05,-0.999988372840145,-0.00247130896857788,1.27773484526471e-05
2640,1,0.561821423329197,5.12374830413428,635.922773370641,6544.41854193404,6864.94413952942,8.59609846550741e-07,-0.000173743857655862,-0.000367721542716026,1.15637000817643e-05,-0.999988436299918,-0.00245609338298834,1.26700705035141e-05
2641,1,0.569335322858713,5.13877598170345,632.373174445229,6555.9271799991,6875.23894891247,1.56156761788774e-06,-0.000176163745511643,-0.000368434470146894,1.16706249040401e-05,-0.999988329375096,-0.00248176191669332,1.28502864336281e-05
2642,1,0.560261051454236,5.12062759742886,637.057436111698,6543.69967131953,6843.41321704981,-2.34669121302034e-06,-0.000172652095989889,-0.000359014375135303,1.15426649329993e-05,-0.999988457335067,-0.00244926948958144,1.26172879232925e-05
2643,1,0.568765517093327,5.1376364591079,632.124948782891,6548.84234193507,6852.78363096044,-3.28643900312261e-07,-0.000175891009995373,-0.000358873279765248,1.16713766689553e-05,-0.999988328623331,-0.00248183512445013,1.2857528844517e-05
2644,1,0.562996623274982,5.12609868264416,635.631683043342,6547.88599021104,6841.76943819312,-2.29103200830507e-06,-0.000173777452872111,-0.000362481223419309,1.1580226924024e-05,-0.999988419773076,-0.00245906704031055,1.26874951604701e-05
2645,1,0.561189894209065,5.12248527427725,637.318509693773,6548.93073858079,6887.66635742164,3.05121794607566e-06,-0.00017435367643654,-0.000375004019588232,1.1556659320071e-05,-0.99998844334068,-0.00244972359981843,1.26115264414838e-05
2646,1,0.562313699613966,5.12473284077386,636.157126290484,6548.24199546378,6866.7286997678,1.30200623809487e-06,-0.00017446715411578,-0.00037457630969584,1.15698608238627e-05,-0.999988430139176,-0.00245596241192516,1.26631699898313e-05
2647,1,0.560691620906133,5.1214887048745,636.780665420281,6545.04298125973,6854.86358652858,-2.35407962453059e-07,-0.000173512472288528,-0.000369659159332514,1.15461492562482e-05,-0.999988453850744,-0.00245101018818841,1.26303819004084e-05
2648,1,0.564199522426315,5.12850447042531,634.499577846546,6546.12451334943,6842.9798810048,-1.84616530345652e-06,-0.000173989024823496,-0.000360414385795593,1.15983676856064e-05,-0.999988401632314,-0.00246535047176763,1.27387866317012e-05
2649,1,0.572168575554348,5.14443742016951,629.669418396572,6548.33019348056,6854.71376685758,8.30705389793265e-08,-0.000176656869593681,-0.000354105839505792,1.11522250605503e-05,-0.999988847774939,-0.00249691316804528,1.29751589360933e-05
2650,1,0.564568320255821,5.12924205010487,634.434557031621,6547.71528757288,6883.87814259898,3.65994149807998e-06,-0.000175345233207047,-0.000376408454030752,1.1602521273491e-05,-0.999988397478726,-0.0024661844318416,1.27432303295829e-05
2651,1,0.562400764041755,5.12490700310802,636.140384597438,6547.02869295305,6863.95270409086,4.91053878589557e-07,-0.000174109037394088,-0.00036690616980195,1.15749330091962e-05,-0.999988425066991,-0.00245616394481193,1.26642669035358e-05
2652,1,0.568436549862219,5.13697846879654,632.115498169504,6549.85987109882,6863.13239459127,6.58968223443362e-07,-0.00017554892783318,-0.000363022554665804,1.16599399367595e-05,-0.999988340060063,-0.00248135174486357,1.28562665612845e-05
2653,1,0.56561209551524,5.13132958353656,633.731804290058,6548.12839155432,6839.92718285858,-2.34171076902953e-06,-0.000174270558241319,-0.00035938061773777,1.16173595224298e-05,-0.999988382640478,-0.00247056625299367,1.27767060736908e-05
2654,1,0.557421406386425,5.11494826119642,638.996043775645,6546.56800465738,6865.48817667302,1.04552234688694e-07,-0.000172149407520268,-0.000373628688976169,1.14918895302749e-05,-0.99998850811047,-0.0024373947814841,1.25269373798587e-05
2655,1,0.564611384240036,5.12932823864454,634.952692287172,6548.36686719655,6871.36425540839,1.63830687489683e-06,-0.000175187626790294,-0.000367938773706555,1.16098789701871e-05,-0.99998839012103,-0.00246423985315362,1.27226550868791e-05
2656,1,0.562313643700066,5.12473271253833,635.697624608297,6546.2477046723,6837.71196291858,-2.77644819582343e-06,-0.00017323656068829,-0.000361147569492459,1.15680595429223e-05,-0.999988431940457,-0.00245773755296224,1.26814829418048e-05
2657,1,0.568408123520168,5.13692162826062,632.168987556283,6549.56802913243,6874.57300416123,2.39539939537657e-06,-0.000176129551061815,-0.000368143897503614,1.1660830132209e-05,-0.999988339169868,-0.00248109683618543,1.28539488219022e-05
2658,1,0.564783209074936,5.1296718130452,635.030599992846,6552.52459040081,6901.23873695707,5.358065364768e-06,-0.000175843613480681,-0.000383045058697462,1.16043467129466e-05,-0.999988395653287,-0.00246420804113525,1.27203855456056e-05
2659,1,0.560494691672318,5.12109485857111,637.343275532817,6547.01562125497,6837.76898854109,-3.1365559763578e-06,-0.000172951151762521,-0.000361742451786995,1.15443130453605e-05,-0.999988455686955,-0.0024485375989791,1.26071234162874e-05
2660,1,0.570168593157281,5.14044252421557,631.452366905739,6553.40126276957,6829.35576040024,-3.05564812184333e-06,-0.000176300981010186,-0.000361668644472957,1.16841290066369e-05,-0.999988315870993,-0.00248670054707577,1.28919709037587e-05
