k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
2442,1,0.49711359731194,6.23557250003246,652.000045241784,6629.03727350514,6947.11788462511,-1.98982283577129e-06,0.00126621412941406,-0.000247520161792636,0.12356058429665,-0.876439415703349,-0.00343764828034899,1.46683438280263e-05
2443,1,0.496637632253761,6.23319050834348,654.101463249256,6625.18407725686,6930.64658091548,-7.28872516128978e-07,0.00106184560435437,-0.000166188692674041,0.123323577867036,-0.876676422132964,-0.00342442106903715,1.45686784964402e-05
2444,1,0.49747008668595,6.23734992345664,652.18233705638,6624.66960266671,6938.93416426886,-2.81592919233146e-06,0.00127670751315287,-0.000250508077442646,0.123737555330297,-0.876262444669703,-0.00343832144731139,1.46643238736229e-05
2445,1,0.496219339015126,6.23110994826111,654.267100540886,6626.6467010119,6951.58763271221,-2.74311367878994e-06,0.00106168363909111,-0.000164330471307039,0.123116712815287,-0.876883287184713,-0.00342164795554464,1.45564425032734e-05
2446,1,2.20241875115938,9.88366929114607,664.73256575762,6692.03669427492,7002.1636915383,-2.20896921134515e-06,0.000811345440578721,-0.000675181858241558,0.387515744429952,-0.612484255570048,-0.00651292055334864,2.23678526947282e-05
2447,1,0.497982104712235,6.2399150314314,655.748181382826,6620.52113095025,6944.19924622973,-2.95254633991132e-06,0.00109700304034876,-0.000176447676494718,0.123993131762825,-0.876006868237175,-0.00342197006592765,1.45112387105002e-05
2448,1,0.496815613912451,6.23407746098136,653.287465349404,6629.17379615098,6962.14586266042,-4.64696277814786e-06,0.00128969837467392,-0.00024924729950726,0.123411807707604,-0.876588192292396,-0.00342950179979345,1.46070845593196e-05
2449,1,1.67491517293388,8.80176073552371,602.499526551353,6562.02749057632,6877.53470241053,-1.2260162892537e-06,0.000915938883224325,-0.00056709349155426,0.330872976006283,-0.669127023993717,-0.00619378635055253,2.42468953868104e-05
2450,1,4.39034293317419,14.829999379254,628.579873364042,6745.54066409859,6984.39726456336,3.83226902574217e-07,0.000920384353743464,-0.000640274025499821,0.7039676268809,-0.296032373119099,-0.0113254776650873,3.75335973400847e-05
2451,1,0.496206202630906,6.23104315445525,651.039866979188,6627.42172306995,6909.62042169608,9.63825604528975e-06,0.00122928493870946,-0.000236062332987785,0.12311007397373,-0.87688992602627,-0.0034385477214914,1.47009564663163e-05
2452,1,1.99689197557979,11.0176036220555,783.021726000479,7104.56968735299,7387.64166602013,4.46780381470228e-08,5.5254487757265e-05,-0.000207799952477217,0.755367079383779,-0.244632920616221,-0.00672288994751123,1.79696458977523e-05
2453,1,0.496362660722272,6.23182548727513,651.051695985794,6630.40298245238,6909.27338008875,7.70701111512046e-06,0.00123497764147287,-0.000238528940826654,0.123187841432288,-0.876812158567712,-0.00343920551758874,1.47022679634562e-05
2454,1,0.496290179913891,6.23146421117041,652.903281506512,6625.13353808264,6931.16112017705,3.03443555468071e-06,0.0012701568197648,-0.000242102658376098,0.123151926491265,-0.876848073508735,-0.00342912050757419,1.46181496087745e-05
2455,1,3.83630611486924,13.2856337303093,746.085636917605,6890.67005266059,7185.65010162721,1.2709966457143e-06,0.000749642139246724,-0.000708815874531865,0.530133625983916,-0.469866374016084,-0.00827378277464454,2.38673892794402e-05
2456,1,0.496513719823806,6.23257925127402,654.617417035798,6624.89817039666,6942.17043963904,-3.99265821452918e-06,0.00107336824881959,-0.000167114660143852,0.123262787626179,-0.876737212373821,-0.00342116227735615,1.45442957546622e-05
2457,1,0.496517533719197,6.23259771290465,653.027715493316,6625.62481396977,6941.61508750071,-9.84322794063061e-09,0.00127785608845396,-0.000244778348132968,0.123264623481426,-0.876735376518574,-0.00342950754891302,1.46152372070127e-05
2458,1,0.496880083000064,6.23440890587953,654.673390697965,6628.2266529528,6931.27804323122,3.8690942578436e-07,0.00106859984004847,-0.000168459722772241,0.123444784762054,-0.876555215237946,-0.00342254514928887,1.45460777638532e-05
2459,1,2.80546991959811,11.2191815160999,625.822311243498,6635.00139636541,6905.65812179404,1.46768684711857e-06,0.00124532249245339,-0.000901858322322369,0.469451866673501,-0.530548133326499,-0.0081157902706145,2.86456769745836e-05
2460,1,0.496646513981771,6.23323843973053,652.86779082471,6628.71436023979,6952.28361806069,-7.59410591573461e-07,0.00127455790417788,-0.000245622359216213,0.123328345208877,-0.876671654791123,-0.0034309359361175,1.46239015188383e-05
2461,1,0.49552266501133,6.22762672651119,651.140073085028,6628.20510952044,6931.86051249386,2.20314978004405e-06,0.00123558562857724,-0.000233645318076014,0.122770696031455,-0.877229303968545,-0.00343487392611296,1.46883741279163e-05
2462,1,2.60864254672079,11.8268525722945,782.034197818558,7042.71502158915,7322.98243606295,4.50109238018815e-07,0.000152049209753732,-0.000299139879643917,0.738550308996991,-0.261449691003009,-0.00722727549627641,1.93382732887411e-05
2463,1,5.90919161501906,17.811237086478,747.960624349895,6916.52788501084,7210.61791846452,-6.84809025584896e-07,0.000779965863393913,-0.00089741894043982,0.744460108670956,-0.255539891329045,-0.011564885062537,3.1837328144024e-05
2464,1,2.47440812328591,10.7512622825219,696.492917856157,6768.02772313025,7073.11305884874,-8.28198745004313e-07,0.000520521390656018,-0.000529190292581916,0.498388500808466,-0.501611499191533,-0.00699794573227236,2.2162872464253e-05
2465,1,0.497239004405383,6.23619915813417,654.048589650168,6622.58053848091,6929.07724485319,-7.68248823190625e-07,0.00106557011721468,-0.000169190112501383,0.123622966594199,-0.876377033405801,-0.00342745566787372,1.45780672474879e-05
2466,1,2.3548536893785,10.0300941348018,692.123661549214,6738.51429286421,7051.51973119158,4.71336121352366e-07,0.000840202389640343,-0.000608087284490466,0.356994499202385,-0.643005500797615,-0.00631685031084929,2.09381166814096e-05
2467,1,4.13398039790487,13.9691878361186,720.714549892073,6828.72276791252,7128.7601195728,-7.52515794266695e-07,0.000914633562969975,-0.000951164634898305,0.57326880596363,-0.426731194036369,-0.00909911243640768,2.68933297908666e-05
2468,1,0.496870770487252,6.23436388625398,654.068218050088,6624.27075973104,6933.8289426609,2.83865494675266e-06,0.00129435306624971,-0.00024863937869668,0.123440305335149,-0.876559694664851,-0.00342567057476343,1.45729023227595e-05
2469,1,3.28918691133065,13.0791717093362,768.659876765505,7007.50313360033,7299.6196087384,5.78641987801129e-08,0.000308070573483453,-0.000465304125100374,0.777585649234031,-0.222414350765968,-0.0082184223410809,2.2136645871143e-05
2470,1,0.497107736874264,6.23554697100781,652.361600599113,6624.47341433126,6942.30438245996,-4.3461702995168e-06,0.00128059640877171,-0.000249018892645836,0.123558043211568,-0.876441956788432,-0.00343571958658677,1.46520292096736e-05
