k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
308,1,0.576359844883227,6.63761301777189,659.508531539349,6640.47587288393,6955.92832821865,1.07785017212133e-06,0.00109322535791799,-0.000403006328269839,0.166093430212607,-0.833906569787393,-0.00376780560108689,1.52605818564764e-05
309,1,0.577672229435392,6.6443912841134,653.808328936467,6641.13717337889,6961.06926818492,-1.03017162657879e-06,0.00103631679361137,-0.000389015069231391,0.166852284291398,-0.833147715708602,-0.00380699941586392,1.55436963011164e-05
310,1,0.577050843253982,6.64118411789137,652.631364329267,6649.25816129849,6963.43675764392,-1.05678418448637e-06,0.00102926303315859,-0.000379615696147084,0.166493061878136,-0.833506938121864,-0.00381085748672207,1.55922804589974e-05
311,1,0.576711870433626,6.63944023195397,656.843530446861,6643.33474287862,6967.89091504271,-3.14311669102972e-06,0.0010735017544782,-0.000396352959796786,0.166297861996812,-0.833702138003188,-0.00378479479927665,1.53889012335576e-05
312,1,0.575975275981436,6.63573031590578,660.103633384142,6645.93584523059,6958.55487610318,2.56566018042232e-06,0.00109590799971534,-0.000402356730774045,0.165882892394431,-0.834117107605569,-0.00376266380721756,1.52287578470408e-05
313,1,0.576638525079448,6.63906610363418,660.91785577115,6640.38203309121,6953.72603535581,-1.48934624483957e-06,0.00110773950366537,-0.000414031092077494,0.166255995948977,-0.833744004051022,-0.00376111649285929,1.51988952696285e-05
314,1,0.356369811938753,6.83561520381756,689.63855528686,6717.04888104249,7049.23640269933,-1.29383332370331e-06,0.000889590292075731,-0.000516681699082255,0.160528446629979,-0.839471553370021,-0.0037386773531916,1.43725735672323e-05
315,1,0.577031064350447,6.64108674593092,654.077715534487,6648.28005341857,6923.41238272046,4.4783471975045e-06,0.0010391045348588,-0.000385184306651354,0.166482160317271,-0.833517839682729,-0.00380233949913801,1.5523171197787e-05
316,1,0.576376636903002,6.63770800858555,659.256314215482,6644.97233963723,6950.90119475876,-1.24080951179138e-07,0.00109282956470721,-0.000403963262215257,0.166104055541792,-0.833895944458208,-0.00376933524374609,1.52724793938001e-05
317,1,0.576762459653261,6.63969790901567,656.355363359885,6642.52850440678,6933.33362720523,4.01106233140788e-06,0.00106154332512291,-0.000391918467357755,0.166326699188685,-0.833673300811315,-0.00378784998566901,1.54123990003316e-05
318,1,0.577281429357784,6.64237493404068,651.866812730505,6647.1149822596,6946.34852391473,1.23657716146613e-06,0.00102008304472677,-0.000377209391444921,0.166626405575248,-0.833373594424752,-0.00381644505290086,1.56316795594705e-05
319,1,0.576289355558925,6.63726242946935,659.922460414024,6641.96472773332,6966.30209863485,-5.13772249737302e-06,0.00110824489447345,-0.00040827807970345,0.166054216971291,-0.833945783028709,-0.00376511723839058,1.52406387776865e-05
320,1,0.577065759129091,6.64128302712375,655.022523966709,6643.50592648956,6964.84547916124,-1.81768283722761e-06,0.00105252956481484,-0.00039026653394103,0.166504135830337,-0.833495864169663,-0.00379703835881928,1.54788795368932e-05
321,1,0.461617620242072,6.52882969832561,671.396774711242,6683.18814556953,6978.97041184197,3.63421789572146e-06,0.000943504574840644,-0.000274963909760117,0.150545455680836,-0.849454544319164,-0.00359691972884779,1.44836105684957e-05
322,1,0.511145173250646,7.5859561611231,596.756482411519,6538.17166695779,6821.3485835555,-6.69726675178001e-07,0.000893937980910231,-0.000264858361333609,0.260917891352996,-0.739082108647004,-0.00511749107370166,2.13017870073814e-05
323,1,0.576797359626873,6.6398799844211,656.609948133381,6644.64089317198,6957.30178041531,-2.38279574998077e-06,0.00106978413562325,-0.000396084040403366,0.166347076807971,-0.833652923192029,-0.00378655102026183,1.54008720553748e-05
324,1,0.576483625613459,6.63825911944235,660.133135408221,6642.64739165621,6952.85625420302,-4.47486255614107e-07,0.00109997993214367,-0.000408690655604005,0.166165705997675,-0.833834294002325,-0.00376483944285264,1.52331996926783e-05
325,1,0.577209856861335,6.64200428877021,654.222569641077,6644.27558320698,6956.68552968596,-2.38597136267751e-06,0.00104650916124912,-0.000388593645766377,0.16658489749027,-0.833415102509729,-0.00380235589126821,1.55184416163592e-05
